[b]CHC[/b]
Reese McGuire, C BOS, 1 year at 0.69 per year
Christian Betancourt, C TB, 1 year at 0.40 per year
Adam Duvall, OF BOS, 1 year at 0.51 per year
Lane Thomas, OF WAS, 1 year at 0.41 per year

[b]BOS[/b]
Griffin Jax, RP MIN, 5 years at 0.62 per year

[b]LAD[/b]
Santiago Espinal, 2B TOR, 2 years at 0.40 per year

[b]NYY[/b]
Will Smith, RP TEX, 2 years at 2.50 per year

